,lat,lon,spatial_ref,amplitude,lst_morning,lst_evening,_sumsum,building_area,_ndvisum,ndvi_area,geometry
6671,49.09424048365685,1.91121739688433,0,14.946839432494254,33.83956632881336,18.892726896319118,59.0,5900,3294.0,329400,"POLYGON ((1.916208796438339 49.08927907665631, 1.916208796438339 49.09920189065738, 1.906225997330321 49.09920189065738, 1.906225997330321 49.08927907665631, 1.916208796438339 49.08927907665631))"
6672,49.09424048365685,1.9212001959923488,0,14.982970232768082,33.62584407081266,18.64287383804458,2.0,200,5344.0,534400,"POLYGON ((1.926191595546358 49.08927907665631, 1.926191595546358 49.09920189065738, 1.916208796438339 49.09920189065738, 1.916208796438339 49.08927907665631, 1.926191595546358 49.08927907665631))"
6673,49.09424048365685,1.9311829951003676,0,15.387138651290774,33.95518124438638,18.56804259309564,0.0,0,2158.0,215800,"POLYGON ((1.936174394654377 49.08927907665631, 1.936174394654377 49.09920189065738, 1.926191595546358 49.09920189065738, 1.926191595546358 49.08927907665631, 1.936174394654377 49.08927907665631))"
6674,49.09424048365685,1.9411657942083864,0,16.61178468262053,35.14745128195494,18.535666599334434,5.0,500,1208.0,120800,"POLYGON ((1.946157193762396 49.08927907665631, 1.946157193762396 49.09920189065738, 1.936174394654377 49.09920189065738, 1.936174394654377 49.08927907665631, 1.946157193762396 49.08927907665631))"
6675,49.09424048365685,1.9511485933164052,0,16.187091908550975,34.95882575762516,18.771733849074224,38.0,3800,3027.0,302700,"POLYGON ((1.956139992870415 49.08927907665631, 1.956139992870415 49.09920189065738, 1.946157193762396 49.09920189065738, 1.946157193762396 49.08927907665631, 1.956139992870415 49.08927907665631))"
6676,49.09424048365685,1.961131392424424,0,14.530039115471379,33.446614227064345,18.916575111592977,17.0,1700,6778.0,677800,"POLYGON ((1.966122791978433 49.08927907665631, 1.966122791978433 49.09920189065738, 1.956139992870415 49.09920189065738, 1.956139992870415 49.08927907665631, 1.966122791978433 49.08927907665631))"
6677,49.09424048365685,1.9711141915324426,0,13.857119400232397,32.7884315691731,18.931312168940735,29.0,2900,7197.0,719700,"POLYGON ((1.976105591086452 49.08927907665631, 1.976105591086452 49.09920189065738, 1.966122791978433 49.09920189065738, 1.966122791978433 49.08927907665631, 1.976105591086452 49.08927907665631))"
6678,49.09424048365685,1.9810969906404614,0,13.07964954747107,32.48293181105214,19.403282263581104,40.0,4000,5616.0,561600,"POLYGON ((1.986088390194471 49.08927907665631, 1.986088390194471 49.09920189065738, 1.976105591086452 49.09920189065738, 1.976105591086452 49.08927907665631, 1.986088390194471 49.08927907665631))"
6679,49.09424048365685,1.9910797897484802,0,12.814410788919314,32.464597534958045,19.65018674603874,17.0,1700,4947.0,494700,"POLYGON ((1.99607118930249 49.08927907665631, 1.99607118930249 49.09920189065738, 1.986088390194471 49.09920189065738, 1.986088390194471 49.08927907665631, 1.99607118930249 49.08927907665631))"
6680,49.09424048365685,2.001062588856499,0,13.05331143315119,32.676993643911146,19.62368221075991,21.0,2100,4230.0,423000,"POLYGON ((2.006053988410508 49.08927907665631, 2.006053988410508 49.09920189065738, 1.996071189302489 49.09920189065738, 1.996071189302489 49.08927907665631, 2.006053988410508 49.08927907665631))"
6681,49.09424048365685,2.0110453879645176,0,13.734907805701937,33.219094925348145,19.48418711964615,4.0,400,3862.0,386200,"POLYGON ((2.016036787518527 49.08927907665631, 2.016036787518527 49.09920189065738, 2.006053988410508 49.09920189065738, 2.006053988410508 49.08927907665631, 2.016036787518527 49.08927907665631))"
6682,49.09424048365685,2.0210281870725364,0,14.132130510759476,33.40021450261543,19.268083991855974,3.0,300,6476.0,647600,"POLYGON ((2.026019586626546 49.08927907665631, 2.026019586626546 49.09920189065738, 2.016036787518527 49.09920189065738, 2.016036787518527 49.08927907665631, 2.026019586626546 49.08927907665631))"
6683,49.09424048365685,2.031010986180555,0,14.006353483480257,33.138628772015295,19.132275288535084,180.0,18000,7569.0,756900,"POLYGON ((2.036002385734565 49.08927907665631, 2.036002385734565 49.09920189065738, 2.026019586626546 49.09920189065738, 2.026019586626546 49.08927907665631, 2.036002385734565 49.08927907665631))"
6684,49.09424048365685,2.040993785288574,0,14.794841928128232,33.91101558765786,19.116173659529636,303.0,30300,5898.0,589800,"POLYGON ((2.045985184842583 49.08927907665631, 2.045985184842583 49.09920189065738, 2.036002385734565 49.09920189065738, 2.036002385734565 49.08927907665631, 2.045985184842583 49.08927907665631))"
6685,49.09424048365685,2.050976584396593,0,15.259299804051647,34.56037284018612,19.30107303613454,16.0,1600,4565.0,456500,"POLYGON ((2.055967983950602 49.08927907665631, 2.055967983950602 49.09920189065738, 2.045985184842583 49.09920189065738, 2.045985184842583 49.08927907665631, 2.055967983950602 49.08927907665631))"
6686,49.09424048365685,2.0609593835046116,0,15.338150990025747,34.93366951934695,19.595518529321225,118.0,11800,3481.0,348100,"POLYGON ((2.065950783058621 49.08927907665631, 2.065950783058621 49.09920189065738, 2.055967983950602 49.09920189065738, 2.055967983950602 49.08927907665631, 2.065950783058621 49.08927907665631))"
6687,49.09424048365685,2.0709421826126304,0,14.873419549207824,34.526936125425664,19.65351657621784,43.0,4300,3145.0,314500,"POLYGON ((2.07593358216664 49.08927907665631, 2.07593358216664 49.09920189065738, 2.065950783058621 49.09920189065738, 2.065950783058621 49.08927907665631, 2.07593358216664 49.08927907665631))"
6688,49.09424048365685,2.080924981720649,0,13.96853170455546,33.73658060708203,19.768048902526516,7.0,700,5609.0,560900,"POLYGON ((2.085916381274659 49.08927907665631, 2.085916381274659 49.09920189065738, 2.07593358216664 49.09920189065738, 2.07593358216664 49.08927907665631, 2.085916381274659 49.08927907665631))"
6689,49.09424048365685,2.090907780828668,0,14.509382080758053,33.887377069565446,19.377994988807416,96.0,9600,6496.0,649600,"POLYGON ((2.095899180382677 49.08927907665631, 2.095899180382677 49.09920189065738, 2.085916381274659 49.09920189065738, 2.085916381274659 49.08927907665631, 2.095899180382677 49.08927907665631))"
6690,49.09424048365685,2.100890579936687,0,15.46065570667464,34.63370756295711,19.173051856282427,83.0,8300,3006.0,300600,"POLYGON ((2.105881979490696 49.08927907665631, 2.105881979490696 49.09920189065738, 2.095899180382677 49.09920189065738, 2.095899180382677 49.08927907665631, 2.105881979490696 49.08927907665631))"
6691,49.09424048365685,2.1108733790447056,0,15.866048055648026,34.79283542950634,18.926787373858247,8.0,800,5828.0,582800,"POLYGON ((2.115864778598715 49.08927907665631, 2.115864778598715 49.09920189065738, 2.105881979490696 49.09920189065738, 2.105881979490696 49.08927907665631, 2.115864778598715 49.08927907665631))"
6692,49.09424048365685,2.1208561781527244,0,15.57286757093011,34.617134190967136,19.044266620037092,10.0,1000,4565.0,456500,"POLYGON ((2.125847577706734 49.08927907665631, 2.125847577706734 49.09920189065738, 2.115864778598715 49.09920189065738, 2.115864778598715 49.08927907665631, 2.125847577706734 49.08927907665631))"
6693,49.09424048365685,2.1308389772607432,0,15.758484989062811,34.92935224968255,19.170867260619673,33.0,3300,4844.0,484400,"POLYGON ((2.135830376814753 49.08927907665631, 2.135830376814753 49.09920189065738, 2.125847577706734 49.09920189065738, 2.125847577706734 49.08927907665631, 2.135830376814753 49.08927907665631))"
