,date,amp_city,amp_suburb,delta_amp,t_morn_city,t_even_city,t_morn_suburb,t_even_suburb
0,2023-09-05,7.498839401117436,10.285321814628503,-2.7864824135110666,29.912750738990667,22.41391133787323,29.86560182167989,19.580280007051385
1,2023-09-06,13.681824263735564,16.960605705300793,-3.278781441565229,34.73029407310838,21.04846980937282,33.82093129548247,16.860325590181674
2,2023-09-07,11.482045823294754,13.908005089925041,-2.4259592666302865,34.907461240246676,23.42541541695192,33.40203932752985,19.494034237604808
3,2023-09-08,12.536335343899793,15.523836792639656,-2.987501448739863,37.394564520820836,24.858229176921043,36.57624471325738,21.052407920617725
4,2023-09-09,10.385556874220867,12.274387434153539,-1.8888305599326713,36.17769646133428,25.79213958711341,34.33694618973402,22.062558755580483
